time,seconds_elapsed,z,y,x
1680886657462883300,0.03288330078125,0,0,0
1680886657472923100,0.042923095703125,-0.09529972076416016,-0.21702846884727478,0.4317812919616699
1680886657482963200,0.052963134765625,-0.3243398666381836,-0.48449957370758057,0.4715123176574707
1680886657493003000,0.0630029296875,-0.5088796615600586,-0.05713456869125366,0.2551722526550293
1680886657503042800,0.073042724609375,-0.7542705535888672,0.7040214538574219,-0.17211341857910156
1680886657513083000,0.083082763671875,-0.7778205871582031,0.8825910091400146,-0.37958526611328125
1680886657523122700,0.093122802734375,-0.6360845565795898,0.2322033941745758,-0.26062583923339844
1680886657533162800,0.103162841796875,1.1489362716674805,-0.6922653317451477,0.862917423248291
1680886657543202600,0.11320263671875,0.28144073486328125,-1.258577585220337,0.32592248916625977
1680886657553242400,0.123242431640625,-0.0001506805419921875,-0.9116718173027039,-0.6183075904846191
1680886657563282400,0.133282470703125,-1.0199317932128906,-0.6089125871658325,-1.4914734363555908
1680886657573322200,0.143322265625,-2.184939384460449,-0.14883765578269958,-1.9442188739776611
1680886657583362000,0.153362060546875,-2.7481231689453125,-0.43111860752105713,-1.7701807022094727
1680886657593402000,0.163402099609375,-2.705122470855713,-0.21474438905715942,-1.2000832557678223
1680886657603442000,0.17344189453125,-2.6128273010253906,0.04029809683561325,-0.730219841003418
1680886657613481700,0.183481689453125,-2.3170857429504395,0.18688654899597168,-0.11453533172607422
1680886657623521800,0.193521728515625,-1.751051902770996,0.1341993510723114,0.3868751525878906
1680886657633561600,0.2035615234375,-1.339704990386963,0.08269846439361572,-0.09611177444458008
1680886657643601400,0.213601318359375,-0.9057788848876953,0.2556982636451721,-0.8669478893280029
1680886657653641500,0.223641357421875,-0.31921911239624023,0.4924393594264984,-1.3202097415924072
1680886657663681300,0.233681396484375,-0.11672306060791016,0.4642852544784546,-0.950294017791748
1680886657673721000,0.24372119140625,-0.3902711868286133,0.06149202585220337,-0.3617541790008545
1680886657683761200,0.25376123046875,-0.8673295974731445,-0.23869353532791138,-0.4494619369506836
1680886657693801000,0.263801025390625,-1.174809455871582,-0.1766313910484314,-0.6146116256713867
1680886657703840800,0.2738408203125,-1.4044275283813477,-0.10706061124801636,-0.6053318977355957
1680886657713880800,0.283880859375,-1.4432010650634766,-0.28675562143325806,-0.20933985710144043
1680886657723920600,0.293920654296875,-1.0267910957336426,-0.24757283926010132,0.2297372817993164
1680886657733960400,0.30396044921875,-0.4300704002380371,-0.31086695194244385,0.12761735916137695
1680886657744000500,0.31400048828125,0.003746509552001953,-0.5615729093551636,0.03064584732055664
1680886657754040300,0.324040283203125,0.19923114776611328,-1.2542645931243896,0.658475399017334
1680886657764080000,0.334080078125,0.897209644317627,-1.0026546716690063,-0.2108325958251953
1680886657774120200,0.3441201171875,1.5463018417358398,-0.7431347370147705,-0.23691987991333008
1680886657784160000,0.354159912109375,2.4071316719055176,-0.6859303712844849,-0.1958599090576172
1680886657794199800,0.36419970703125,2.8966798782348633,-0.775776743888855,0.020226478576660156
1680886657804240000,0.374239990234375,3.0987181663513184,-1.0015144348144531,0.14695358276367188
1680886657814279700,0.38427978515625,2.127007484436035,-1.3369135856628418,0.5299649238586426
1680886657824319500,0.394319580078125,3.1771554946899414,-1.1515851020812988,-0.43857860565185547
1680886657834359600,0.404359619140625,2.80094575881958,-0.7299022674560547,-0.5784568786621094
1680886657844399400,0.4143994140625,1.242635726928711,-0.7257494926452637,-0.1970348358154297
1680886657854439200,0.424439208984375,1.172823429107666,-0.3325662612915039,0.10967206954956055
1680886657864479200,0.434479248046875,1.334230899810791,0.42829084396362305,0.5789656639099121
1680886657874519000,0.44451904296875,0.8212490081787109,0.36537301540374756,1.2430353164672852
1680886657884559000,0.45455908203125,1.1084718704223633,0.5473750829696655,1.3304176330566406
1680886657894599000,0.464598876953125,1.2451472282409668,0.4426569938659668,1.4358830451965332
1680886657904638700,0.474638671875,1.6339631080627441,0.4065666198730469,1.2564740180969238
1680886657914678800,0.4846787109375,2.2299256324768066,0.4904494285583496,1.0421857833862305
1680886657924718600,0.494718505859375,2.636740207672119,0.47186779975891113,0.7397089004516602
1680886657934758400,0.50475830078125,2.7383103370666504,0.43956804275512695,0.5784749984741211
1680886657944798500,0.514798583984375,2.615830898284912,0.5885975360870361,0.6233606338500977
1680886657954838300,0.52483837890625,2.365520477294922,0.7066793441772461,0.827667236328125
1680886657964878000,0.534878173828125,1.9857702255249023,0.8310221433639526,0.9159579277038574
1680886657974918100,0.544918212890625,1.6684093475341797,0.882401704788208,0.8508152961730957
1680886657984958000,0.5549580078125,1.4588384628295898,0.8970034122467041,0.8031530380249023
1680886657994997800,0.564997802734375,1.3974485397338867,0.8583734035491943,0.8259110450744629
1680886658005037800,0.575037841796875,1.3544893264770508,0.741862416267395,0.7641191482543945
1680886658015077600,0.58507763671875,1.2080650329589844,0.4911956787109375,0.5893163681030273
1680886658025117400,0.595117431640625,0.9217033386230469,0.3085823059082031,0.4440288543701172
1680886658035157500,0.605157470703125,0.5811023712158203,0.1801128387451172,0.18077898025512695
1680886658045197300,0.615197265625,0.08559608459472656,0.1903698444366455,-0.05462026596069336
1680886658055237000,0.625237060546875,-0.417086124420166,0.20905232429504395,-0.24034786224365234
1680886658065277200,0.635277099609375,-0.8828449249267578,0.21604537963867188,-0.44694995880126953
1680886658075317000,0.64531689453125,-1.3288860321044922,0.18571972846984863,-0.6086568832397461
1680886658085356800,0.655356689453125,-1.641139030456543,0.21694517135620117,-0.9038310050964355
